State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4,Change
Karnataka,29,Mandya,Mandya_19,19,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),94.9,95.1,-0.2
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Any method (%),80,59.4,20.6
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Any modern method (%),78.5,59.4,19.1
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Condom (%),3.6,0.2,3.4
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Female sterilization (%),70.2,58.9,11.3
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Injectables (%),0.1,0,0.1
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,IUD/PPIUD (%),3.6,0.3,3.3
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Male sterilization (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Current Use of Family Planning Methods,Pill (%),0.4,0,0.4
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Births attended by skilled health personnel (%),97.3,88,9.3
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Births delivered by caesarean section (%),39.5,32.7,6.8
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),58,50.7,7.3
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),27.7,24.4,3.3
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Home births that were conducted by skilled health personnel (%),0.6,0.5,0.1
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Institutional births (%),99.5,97.8,1.7
Karnataka,29,Mandya,Mandya_19,19,Delivery Care,Institutional births in public facility (%),60.2,63.9,-3.7
Karnataka,29,Mandya,Mandya_19,19,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),29.8,0,29.8
Karnataka,29,Mandya,Mandya_19,19,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.6,0,20.6
Karnataka,29,Mandya,Mandya_19,19,Hypertension among men,Male Moderately or severely elevated blood pressure (%),6.2,0,6.2
Karnataka,29,Mandya,Mandya_19,19,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),30.1,0,30.1
Karnataka,29,Mandya,Mandya_19,19,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17,0,17
Karnataka,29,Mandya,Mandya_19,19,Hypertension among women,Female Moderately or severely elevated blood pressure (%),7.6,0,7.6
Karnataka,29,Mandya,Mandya_19,19,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.9,8.5,2.6
Karnataka,29,Mandya,Mandya_19,19,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),87.3,75.7,11.6
Karnataka,29,Mandya,Mandya_19,19,Marriage and Fertility,Women age 2024 years married before age 18 years (%),13.1,22.2,9.1
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),4109,3051,34.7
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),95.1,0,95.1
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),54.8,18.7,36.1
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.3,17,4.3
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),85.6,73.5,12.1
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),90.1,83.6,6.5
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),95.5,71.5,24
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),99.3,91.9,7.4
Karnataka,29,Mandya,Mandya_19,19,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100,95.3,4.7
Karnataka,29,Mandya,Mandya_19,19,Nutritional Status of Women,Women who are overweight or obese,38.7,26.6,-12.1
Karnataka,29,Mandya,Mandya_19,19,Nutritional Status of Women,Women who have high risk waisttohip ratio,47,0,-47
Karnataka,29,Mandya,Mandya_19,19,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),13.7,18.2,4.5
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),15.5,0,15.5
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),100,95.3,4.7
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),89.8,0,89.8
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Female population age 6 years and above who ever attended school (%),67.7,65.2,2.5
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Households using clean fuel for cooking (%),90.5,53.8,36.7
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Households using iodized salt (%),97.7,93.6,4.1
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),39.9,30.6,9.3
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Population below age 15 years (%),18.1,21.1,-3
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Population living in households that use an improved sanitation facility (%),86.7,58.3,28.4
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Population living in households with an improved drinkingwater source (%),98.4,98.1,0.3
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,Population living in households with electricity (%),98.4,98.8,-0.4
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1041,915,13.8
Karnataka,29,Mandya,Mandya_19,19,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1122,1048,7.1
Karnataka,29,Mandya,Mandya_19,19,Quality of Family Planning Services,Current users ever told about side effects of current method (%),77.3,41.6,35.7
Karnataka,29,Mandya,Mandya_19,19,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),44.6,23.3,21.3
Karnataka,29,Mandya,Mandya_19,19,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.4,0,0.4
Karnataka,29,Mandya,Mandya_19,19,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),19.1,0,19.1
Karnataka,29,Mandya,Mandya_19,19,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),20.1,0,20.1
Karnataka,29,Mandya,Mandya_19,19,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.7,0,0.7
Karnataka,29,Mandya,Mandya_19,19,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),5.3,0,5.3
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.1,3.4,0.3
Karnataka,29,Mandya,Mandya_19,19,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,1.5,-0.8
Karnataka,29,Mandya,Mandya_19,19,Unmet Need for Family Planning,Total unmet need (%),3.8,7.7,-3.9
Karnataka,29,Mandya,Mandya_19,19,Unmet Need for Family Planning,Unmet need for spacing (%),1.9,5.8,-3.9
Karnataka,29,Mysore,Mysore_23,23,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),41.7,43.7,2
Karnataka,29,Mysore,Mysore_23,23,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),48,45.6,-2.4
Karnataka,29,Mysore,Mysore_23,23,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,57.2,60.1,2.9
Karnataka,29,Mysore,Mysore_23,23,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,48.7,46,-2.7
Karnataka,29,Mysore,Mysore_23,23,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,24.2,0,-24.2
Karnataka,29,Mysore,Mysore_23,23,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14,0,14
Karnataka,29,Mysore,Mysore_23,23,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),8.2,0,8.2
Karnataka,29,Mysore,Mysore_23,23,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),4.2,0,4.2
Karnataka,29,Mysore,Mysore_23,23,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),5.2,0,5.2
Karnataka,29,Mysore,Mysore_23,23,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.8,0,13.8
Karnataka,29,Mysore,Mysore_23,23,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),7.1,0,7.1
Karnataka,29,Mysore,Mysore_23,23,Characteristics of Women,Women who are literate (%),78.9,0,78.9
Karnataka,29,Mysore,Mysore_23,23,Characteristics of Women,Women with 10 or more years of schooling (%),49.6,43.3,6.3
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),11.7,5.7,6
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),1.3,3,1.7
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),7.2,7.5,0.3
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),27.5,25.1,-2.4
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),28.2,24.9,-3.3
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),15.6,17.3,1.7
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),49.9,51.7,-1.8
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),13.4,10.4,3
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),97.2,46.7,50.5
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),92.6,53.4,39.2
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),97.2,62.9,34.3
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),97.2,53.3,43.9
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine (%),100,71.8,28.2
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),2.2,0,2.2
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),100,84.3,15.7
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measlescontaining vaccine (MCV) (%),100,71.5,28.5
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.9,93.2,0.7
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measlescontaining vaccine (MCV) (%),47.8,0,47.8
Karnataka,29,Mysore,Mysore_23,23,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),98.1,76.3,21.8
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Any method (%),79.5,55.6,23.9
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Any modern method (%),77.3,55.4,21.9
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Condom (%),4.2,1.7,2.5
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Female sterilization (%),68.2,52.2,16
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Injectables (%),0.4,0,0.4
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,IUD/PPIUD (%),2.4,1,1.4
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Male sterilization (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Current Use of Family Planning Methods,Pill (%),1.1,0.3,0.8
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Births attended by skilled health personnel (%),97.8,94.7,3.1
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Births delivered by caesarean section (%),43.7,33.3,10.4
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),67.9,64.9,3
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),24.7,24.5,0.2
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Home births that were conducted by skilled health personnel (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Institutional births (%),100,94.7,5.3
Karnataka,29,Mysore,Mysore_23,23,Delivery Care,Institutional births in public facility (%),56.2,69.8,-13.6
Karnataka,29,Mysore,Mysore_23,23,Hypertension among men,Male Elevated blood pressure or taking medicine to control blood pressure (%),27.4,0,27.4
Karnataka,29,Mysore,Mysore_23,23,Hypertension among men,Male Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.1,0,18.1
Karnataka,29,Mysore,Mysore_23,23,Hypertension among men,Male Moderately or severely elevated blood pressure (%),6.8,0,6.8
Karnataka,29,Mysore,Mysore_23,23,Hypertension among women,Female Elevated blood pressure or taking medicine to control blood pressure (%),25.5,0,25.5
Karnataka,29,Mysore,Mysore_23,23,Hypertension among women,Female Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.8,0,13.8
Karnataka,29,Mysore,Mysore_23,23,Hypertension among women,Female Moderately or severely elevated blood pressure (%),7.3,0,7.3
Karnataka,29,Mysore,Mysore_23,23,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0.1,1.3,-1.2
Karnataka,29,Mysore,Mysore_23,23,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7,17,10
Karnataka,29,Mysore,Mysore_23,23,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),90.6,63.7,26.9
Karnataka,29,Mysore,Mysore_23,23,Marriage and Fertility,Women age 2024 years married before age 18 years (%),17.5,22.2,4.7
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs),4143,4981,-16.8
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),88.6,0,88.6
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),65.2,50.5,14.7
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),31.1,36.1,-5
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),82,64.4,17.6
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),85.7,65.9,19.8
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),93.5,80.7,12.8
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus (%),94.6,79.8,14.8
Karnataka,29,Mysore,Mysore_23,23,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.4,90.1,8.3
Karnataka,29,Mysore,Mysore_23,23,Nutritional Status of Women,Women who are overweight or obese,36.4,29.3,-7.1
Karnataka,29,Mysore,Mysore_23,23,Nutritional Status of Women,Women who have high risk waisttohip ratio,54,0,-54
Karnataka,29,Mysore,Mysore_23,23,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18),14.7,19.1,4.4
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 2019-20 (%),14.1,0,14.1
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),99.6,96,3.6
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),85.3,0,85.3
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Female population age 6 years and above who ever attended school (%),72.4,71.3,1.1
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Households using clean fuel for cooking (%),94.7,66.7,28
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Households using iodized salt (%),98,86.1,11.9
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),26.2,33,-6.8
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Population below age 15 years (%),20.7,22.9,-2.2
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Population living in households that use an improved sanitation facility (%),86.4,65,21.4
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Population living in households with an improved drinkingwater source (%),95.4,98.1,-2.7
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,Population living in households with electricity (%),99.5,97.5,2
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1123,886,26.7
Karnataka,29,Mysore,Mysore_23,23,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1077,1008,6.8
Karnataka,29,Mysore,Mysore_23,23,Quality of Family Planning Services,Current users ever told about side effects of current method (%),78.6,37.4,41.2
Karnataka,29,Mysore,Mysore_23,23,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),37.6,15.5,22.1
Karnataka,29,Mysore,Mysore_23,23,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),1,0,1
Karnataka,29,Mysore,Mysore_23,23,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.9,0,0.9
Karnataka,29,Mysore,Mysore_23,23,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.3,0,0.3
Karnataka,29,Mysore,Mysore_23,23,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),22.2,0,22.2
Karnataka,29,Mysore,Mysore_23,23,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),22.7,0,22.7
Karnataka,29,Mysore,Mysore_23,23,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),1.6,0,1.6
Karnataka,29,Mysore,Mysore_23,23,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),6.7,0,6.7
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),6.1,6.8,-0.7
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0,0
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3,7.7,4.7
Karnataka,29,Mysore,Mysore_23,23,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,2.4,0.8
Karnataka,29,Mysore,Mysore_23,23,Unmet Need for Family Planning,Total unmet need (%),5.6,9.9,-4.3
Karnataka,29,Mysore,Mysore_23,23,Unmet Need for Family Planning,Unmet need for spacing (%),4.4,4.9,-0.5
Karnataka,29,Raichur,Raichur_5,5,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),64.8,62.2,-2.6
Karnataka,29,Raichur,Raichur_5,5,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),60.4,58.7,-1.7
Karnataka,29,Raichur,Raichur_5,5,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,73.6,70.6,-3
Karnataka,29,Raichur,Raichur_5,5,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,59.9,57.9,-2
Karnataka,29,Raichur,Raichur_5,5,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,69.1,73.1,4
Karnataka,29,Raichur,Raichur_5,5,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.2,0,9.2
Karnataka,29,Raichur,Raichur_5,5,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),4.7,0,4.7
Karnataka,29,Raichur,Raichur_5,5,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),3.9,0,3.9
Karnataka,29,Raichur,Raichur_5,5,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),4.7,0,4.7
Karnataka,29,Raichur,Raichur_5,5,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.9,0,8.9
Karnataka,29,Raichur,Raichur_5,5,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),3.6,0,3.6
Karnataka,29,Raichur,Raichur_5,5,Characteristics of Women,Women who are literate (%),54.3,0,54.3
Karnataka,29,Raichur,Raichur_5,5,Characteristics of Women,Women with 10 or more years of schooling (%),31.7,28.6,3.1
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),15.2,3.9,11.3
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semisolid food and breastmilk (%),0,0,0
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight fo rheight)20 (%),1.6,2.6,1
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight for height) (%),11.7,18.1,6.4
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height for age) (%),39.8,37.2,-2.6
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight for age) (%),40.7,41.2,0.5
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight for height) (%),23.2,34.9,11.7
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth (%),63.4,59.2,4.2
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed (%),51.7,60.3,-8.6
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Nonbreastfeeding children age 6-23 months receiving an adequate diet (%),0,0,0
Karnataka,29,Raichur,Raichur_5,5,Child Feeding Practices and Nutritional Status of Children,Total children age 6-23 months receiving an adequate diet (%),13,3.3,9.7
Karnataka,29,Raichur,Raichur_5,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),80.2,65.4,14.8
Karnataka,29,Raichur,Raichur_5,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),89.6,68.7,20.9
Karnataka,29,Raichur,Raichur_5,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),83.8,77.5,6.3
Karnataka,29,Raichur,Raichur_5,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.2,58.4,26.8
